"","Name","TG6 Camera #","Date","CBASS / Sophie","Species","Size (cm)","PM (% dead)","Bleaching (%)","Colony Depth (ft)","Colony Photo","Tag #","Bag_number","Notes","Site","Tank_color","Temperature","SampleID_clean","Project","Country","SITE","Latitude","Longitude","Genotype","Condition","Pam_value","Timepoint","MINIMUM_DEPTH_FEET","MAXIMUM_DEPTH_FEET","MINIMUM_DEPTH_METERS","MAXIMUM_DEPTH_METERS","Color_mean","Color_SD"
"518","ES",4,2026-02-16,"CBASS","aglo",74,50,0,40,TRUE,NA,"8",NA,9,"3-red",37,"9_AGLO_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.493,420,27,42,8.2296,12.8016,7.183,0.79
"519","ES",4,2026-02-16,"CBASS","aglo",74,50,0,40,TRUE,NA,"8",NA,9,"5-orange",39,"9_AGLO_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.04,420,27,42,8.2296,12.8016,6.231,0.702
"520","ES",4,2026-02-16,"CBASS","aglo",74,50,0,40,TRUE,NA,"8",NA,9,"6-brown",37.5,"9_AGLO_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.562,420,27,42,8.2296,12.8016,7.038,0.518
"521","ES",4,2026-02-16,"CBASS","aglo",74,50,0,40,TRUE,NA,"8",NA,9,"7-grey",38.5,"9_AGLO_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.23,420,27,42,8.2296,12.8016,7.886,0.777
"522","ES",4,2026-02-16,"CBASS","aglo",74,50,0,40,TRUE,NA,"8",NA,9,"8-purple",35,"9_AGLO_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.616,420,27,42,8.2296,12.8016,7.315,0.756
"523","BH",2,2026-02-16,"CBASS","ahya",47,0,0,39,TRUE,NA,"31",NA,9,"4-yellow",29,"9_AHYA_4","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,4,"wild",0.628,420,27,42,8.2296,12.8016,7.733,0.66
"524","BH",2,2026-02-16,"CBASS","ahya",47,0,0,39,TRUE,NA,"31",NA,9,"1-green",36,"9_AHYA_4","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,4,"wild",0.593,420,27,42,8.2296,12.8016,6.609,0.987
"525","BH",2,2026-02-16,"CBASS","ahya",47,0,0,39,TRUE,NA,"31",NA,9,"2-blue",38,"9_AHYA_4","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,4,"wild",0.211,420,27,42,8.2296,12.8016,5.411,0.899
"526","BH",2,2026-02-16,"CBASS","ahya",47,0,0,39,TRUE,NA,"31",NA,9,"3-red",37,"9_AHYA_4","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,4,"wild",0.52,420,27,42,8.2296,12.8016,6.354,0.784
"527","BH",2,2026-02-16,"CBASS","ahya",47,0,0,39,TRUE,NA,"31",NA,9,"5-orange",39,"9_AHYA_4","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,4,"wild",0.055,420,27,42,8.2296,12.8016,6.973,1.079
"528","BH",2,2026-02-16,"CBASS","ahya",47,0,0,39,TRUE,NA,"31",NA,9,"6-brown",37.5,"9_AHYA_4","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,4,"wild",0.467,420,27,42,8.2296,12.8016,4.731,0.963
"529","BH",2,2026-02-16,"CBASS","ahya",47,0,0,39,TRUE,NA,"31",NA,9,"7-grey",38.5,"9_AHYA_4","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,4,"wild",0.291,420,27,42,8.2296,12.8016,6.596,1.422
"530","BH",2,2026-02-16,"CBASS","ahya",47,0,0,39,TRUE,NA,"31",NA,9,"8-purple",35,"9_AHYA_4","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,4,"wild",0.636,420,27,42,8.2296,12.8016,7.731,0.991
"531","BH",2,2026-02-16,"CBASS","ahya",70,0,0,32,TRUE,NA,"32",NA,9,"4-yellow",29,"9_AHYA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.65,420,27,42,8.2296,12.8016,6.9,0.598
"532","BH",2,2026-02-16,"CBASS","ahya",70,0,0,32,TRUE,NA,"32",NA,9,"1-green",36,"9_AHYA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.518,420,27,42,8.2296,12.8016,6.971,1.141
"533","BH",2,2026-02-16,"CBASS","ahya",70,0,0,32,TRUE,NA,"32",NA,9,"2-blue",38,"9_AHYA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.4515,420,27,42,8.2296,12.8016,6.119,1.113
"534","BH",2,2026-02-16,"CBASS","ahya",70,0,0,32,TRUE,NA,"32",NA,9,"3-red",37,"9_AHYA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.472,420,27,42,8.2296,12.8016,4.886,1.357
"535","BH",2,2026-02-16,"CBASS","ahya",70,0,0,32,TRUE,NA,"32",NA,9,"5-orange",39,"9_AHYA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.032,420,27,42,8.2296,12.8016,5.493,1.309
"536","BH",2,2026-02-16,"CBASS","ahya",70,0,0,32,TRUE,NA,"32",NA,9,"6-brown",37.5,"9_AHYA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.564,420,27,42,8.2296,12.8016,6.728,1.242
"537","BH",2,2026-02-16,"CBASS","ahya",70,0,0,32,TRUE,NA,"32",NA,9,"7-grey",38.5,"9_AHYA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.327,420,27,42,8.2296,12.8016,5.898,1.424
"538","BH",2,2026-02-16,"CBASS","ahya",70,0,0,32,TRUE,NA,"32",NA,9,"8-purple",35,"9_AHYA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.651,420,27,42,8.2296,12.8016,8.485,0.958
"539","BH",2,2026-02-16,"CBASS","ahya",80,0,0,38,TRUE,NA,"33",NA,9,"4-yellow",29,"9_AHYA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.629,420,27,42,8.2296,12.8016,7.1,0.701
"540","BH",2,2026-02-16,"CBASS","ahya",80,0,0,38,TRUE,NA,"33",NA,9,"1-green",36,"9_AHYA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.563,420,27,42,8.2296,12.8016,7.335,0.981
"541","BH",2,2026-02-16,"CBASS","ahya",80,0,0,38,TRUE,NA,"33",NA,9,"2-blue",38,"9_AHYA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.099,420,27,42,8.2296,12.8016,5.997,1.483
"542","BH",2,2026-02-16,"CBASS","ahya",80,0,0,38,TRUE,NA,"33",NA,9,"3-red",37,"9_AHYA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.402,420,27,42,8.2296,12.8016,5.849,1.087
"543","BH",2,2026-02-16,"CBASS","ahya",80,0,0,38,TRUE,NA,"33",NA,9,"5-orange",39,"9_AHYA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.065,420,27,42,8.2296,12.8016,6.139,1.327
"544","BH",2,2026-02-16,"CBASS","ahya",80,0,0,38,TRUE,NA,"33",NA,9,"6-brown",37.5,"9_AHYA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.525,420,27,42,8.2296,12.8016,5.596,1.478
"545","BH",2,2026-02-16,"CBASS","ahya",80,0,0,38,TRUE,NA,"33",NA,9,"7-grey",38.5,"9_AHYA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.287,420,27,42,8.2296,12.8016,6.4,1.253
"546","BH",2,2026-02-16,"CBASS","ahya",80,0,0,38,TRUE,NA,"33",NA,9,"8-purple",35,"9_AHYA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.606,420,27,42,8.2296,12.8016,7.743,0.814
"547","BH",2,2026-02-16,"CBASS","ahya",125,20,0,34,TRUE,NA,"34",NA,9,"4-yellow",29,"9_AHYA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.61,420,27,42,8.2296,12.8016,8.225,0.548
"548","BH",2,2026-02-16,"CBASS","ahya",125,20,0,34,TRUE,NA,"34",NA,9,"1-green",36,"9_AHYA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.605,420,27,42,8.2296,12.8016,6.316,1.141
"549","BH",2,2026-02-16,"CBASS","ahya",125,20,0,34,TRUE,NA,"34",NA,9,"2-blue",38,"9_AHYA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.119,420,27,42,8.2296,12.8016,5.564,1.34
"550","BH",2,2026-02-16,"CBASS","ahya",125,20,0,34,TRUE,NA,"34",NA,9,"3-red",37,"9_AHYA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.445,420,27,42,8.2296,12.8016,6.732,1.535
"551","BH",2,2026-02-16,"CBASS","ahya",125,20,0,34,TRUE,NA,"34",NA,9,"5-orange",39,"9_AHYA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.053,420,27,42,8.2296,12.8016,5.96,1.235
"552","BH",2,2026-02-16,"CBASS","ahya",125,20,0,34,TRUE,NA,"34",NA,9,"6-brown",37.5,"9_AHYA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.565,420,27,42,8.2296,12.8016,5.627,0.869
"553","BH",2,2026-02-16,"CBASS","ahya",125,20,0,34,TRUE,NA,"34",NA,9,"7-grey",38.5,"9_AHYA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.277,420,27,42,8.2296,12.8016,5.197,1.074
"554","BH",2,2026-02-16,"CBASS","ahya",125,20,0,34,TRUE,NA,"34",NA,9,"8-purple",35,"9_AHYA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.611,420,27,42,8.2296,12.8016,8.558,1.459
"555","BH",2,2026-02-16,"CBASS","ahya",36,0,0,47,TRUE,NA,"35",NA,9,"4-yellow",29,"9_AHYA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.627,420,27,42,8.2296,12.8016,8.615,0.468
"556","BH",2,2026-02-16,"CBASS","ahya",36,0,0,47,TRUE,NA,"35",NA,9,"1-green",36,"9_AHYA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.624,420,27,42,8.2296,12.8016,8.373,1.141
"557","BH",2,2026-02-16,"CBASS","ahya",36,0,0,47,TRUE,NA,"35",NA,9,"2-blue",38,"9_AHYA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.135,420,27,42,8.2296,12.8016,5.681,1.01
"558","BH",2,2026-02-16,"CBASS","ahya",36,0,0,47,TRUE,NA,"35",NA,9,"3-red",37,"9_AHYA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.533,420,27,42,8.2296,12.8016,7.814,1.472
"559","BH",2,2026-02-16,"CBASS","ahya",36,0,0,47,TRUE,NA,"35",NA,9,"5-orange",39,"9_AHYA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.072,420,27,42,8.2296,12.8016,7.994,0.993
"560","BH",2,2026-02-16,"CBASS","ahya",36,0,0,47,TRUE,NA,"35",NA,9,"6-brown",37.5,"9_AHYA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.452,420,27,42,8.2296,12.8016,6.847,1.111
"561","BH",2,2026-02-16,"CBASS","ahya",36,0,0,47,TRUE,NA,"35",NA,9,"7-grey",38.5,"9_AHYA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.243,420,27,42,8.2296,12.8016,6.837,1.327
"562","BH",2,2026-02-16,"CBASS","ahya",36,0,0,47,TRUE,NA,"35",NA,9,"8-purple",35,"9_AHYA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.633,420,27,42,8.2296,12.8016,9.034,0.96
"563","ES",4,2026-02-16,"CBASS","icra",53,5,0,33,TRUE,NA,"9",NA,9,"4-yellow",29,"9_ICRA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.57,420,27,42,8.2296,12.8016,8.796,1.361
"564","ES",4,2026-02-16,"CBASS","icra",53,5,0,33,TRUE,NA,"9",NA,9,"1-green",36,"9_ICRA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.515,420,27,42,8.2296,12.8016,7.284,0.677
"565","ES",4,2026-02-16,"CBASS","icra",53,5,0,33,TRUE,NA,"9",NA,9,"2-blue",38,"9_ICRA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.309,420,27,42,8.2296,12.8016,7.729,1.082
"566","ES",4,2026-02-16,"CBASS","icra",53,5,0,33,TRUE,NA,"9",NA,9,"3-red",37,"9_ICRA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.438,420,27,42,8.2296,12.8016,7.282,1.004
"567","ES",4,2026-02-16,"CBASS","icra",53,5,0,33,TRUE,NA,"9",NA,9,"5-orange",39,"9_ICRA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.045,420,27,42,8.2296,12.8016,6.74,0.941
"568","ES",4,2026-02-16,"CBASS","icra",53,5,0,33,TRUE,NA,"9",NA,9,"6-brown",37.5,"9_ICRA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.469,420,27,42,8.2296,12.8016,6.43,1.018
"569","ES",4,2026-02-16,"CBASS","icra",53,5,0,33,TRUE,NA,"9",NA,9,"7-grey",38.5,"9_ICRA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.246,420,27,42,8.2296,12.8016,6.641,1.37
"570","ES",4,2026-02-16,"CBASS","icra",53,5,0,33,TRUE,NA,"9",NA,9,"8-purple",35,"9_ICRA_2","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,2,"wild",0.571,420,27,42,8.2296,12.8016,6.603,0.821
"571","BH",3,2026-02-16,"CBASS","icra",64,30,0,27,TRUE,31,"36",NA,9,"4-yellow",29,"9_ICRA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.575,420,27,42,8.2296,12.8016,8.79,1.023
"572","BH",3,2026-02-16,"CBASS","icra",64,30,0,27,TRUE,31,"36",NA,9,"1-green",36,"9_ICRA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.543,420,27,42,8.2296,12.8016,7.226,1.352
"573","BH",3,2026-02-16,"CBASS","icra",64,30,0,27,TRUE,31,"36",NA,9,"2-blue",38,"9_ICRA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.413,420,27,42,8.2296,12.8016,7.048,1.356
"574","BH",3,2026-02-16,"CBASS","icra",64,30,0,27,TRUE,31,"36",NA,9,"3-red",37,"9_ICRA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.494,420,27,42,8.2296,12.8016,5.66,1.265
"575","BH",3,2026-02-16,"CBASS","icra",64,30,0,27,TRUE,31,"36",NA,9,"5-orange",39,"9_ICRA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.042,420,27,42,8.2296,12.8016,5.553,1.624
"576","BH",3,2026-02-16,"CBASS","icra",64,30,0,27,TRUE,31,"36",NA,9,"6-brown",37.5,"9_ICRA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.584,420,27,42,8.2296,12.8016,6.599,1.09
"577","BH",3,2026-02-16,"CBASS","icra",64,30,0,27,TRUE,31,"36",NA,9,"7-grey",38.5,"9_ICRA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.26,420,27,42,8.2296,12.8016,7.367,1.607
"578","BH",3,2026-02-16,"CBASS","icra",64,30,0,27,TRUE,31,"36",NA,9,"8-purple",35,"9_ICRA_5","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,5,"wild",0.609,420,27,42,8.2296,12.8016,7.181,0.759
"579","BH",3,2026-02-16,"CBASS","icra",50,4,0,28,TRUE,NA,"37",NA,9,"4-yellow",29,"9_ICRA_6","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,6,"wild",0.576,420,27,42,8.2296,12.8016,9.136,0.675
"580","BH",3,2026-02-16,"CBASS","icra",50,4,0,28,TRUE,NA,"37",NA,9,"1-green",36,"9_ICRA_6","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,6,"wild",0.515,420,27,42,8.2296,12.8016,6.964,0.875
"581","BH",3,2026-02-16,"CBASS","icra",50,4,0,28,TRUE,NA,"37",NA,9,"2-blue",38,"9_ICRA_6","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,6,"wild",0.312,420,27,42,8.2296,12.8016,6.537,1.353
"582","BH",3,2026-02-16,"CBASS","icra",50,4,0,28,TRUE,NA,"37",NA,9,"3-red",37,"9_ICRA_6","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,6,"wild",0.362,420,27,42,8.2296,12.8016,7.026,1.585
"583","BH",3,2026-02-16,"CBASS","icra",50,4,0,28,TRUE,NA,"37",NA,9,"5-orange",39,"9_ICRA_6","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,6,"wild",0.02,420,27,42,8.2296,12.8016,7.284,0.827
"584","BH",3,2026-02-16,"CBASS","icra",50,4,0,28,TRUE,NA,"37",NA,9,"6-brown",37.5,"9_ICRA_6","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,6,"wild",0.504,420,27,42,8.2296,12.8016,7.505,0.758
"585","BH",3,2026-02-16,"CBASS","icra",50,4,0,28,TRUE,NA,"37",NA,9,"7-grey",38.5,"9_ICRA_6","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,6,"wild",0.218,420,27,42,8.2296,12.8016,8.282,1.6
"586","BH",3,2026-02-16,"CBASS","icra",50,4,0,28,TRUE,NA,"37",NA,9,"8-purple",35,"9_ICRA_6","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,6,"wild",0.565,420,27,42,8.2296,12.8016,7.802,1.293
"587","BH",3,2026-02-16,"CBASS","icra",62,5,0,31,TRUE,NA,"38",NA,9,"4-yellow",29,"9_ICRA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.574,420,27,42,8.2296,12.8016,8.257,1.001
"588","BH",3,2026-02-16,"CBASS","icra",62,5,0,31,TRUE,NA,"38",NA,9,"1-green",36,"9_ICRA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.465,420,27,42,8.2296,12.8016,7.132,0.806
"589","BH",3,2026-02-16,"CBASS","icra",62,5,0,31,TRUE,NA,"38",NA,9,"2-blue",38,"9_ICRA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.19,420,27,42,8.2296,12.8016,7.309,1.327
"590","BH",3,2026-02-16,"CBASS","icra",62,5,0,31,TRUE,NA,"38",NA,9,"3-red",37,"9_ICRA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.344,420,27,42,8.2296,12.8016,7.123,1.278
"591","BH",3,2026-02-16,"CBASS","icra",62,5,0,31,TRUE,NA,"38",NA,9,"5-orange",39,"9_ICRA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.008,420,27,42,8.2296,12.8016,6.558,0.978
"592","BH",3,2026-02-16,"CBASS","icra",62,5,0,31,TRUE,NA,"38",NA,9,"6-brown",37.5,"9_ICRA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.406,420,27,42,8.2296,12.8016,6.311,1.403
"593","BH",3,2026-02-16,"CBASS","icra",62,5,0,31,TRUE,NA,"38",NA,9,"7-grey",38.5,"9_ICRA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.194,420,27,42,8.2296,12.8016,6.909,0.956
"594","BH",3,2026-02-16,"CBASS","icra",62,5,0,31,TRUE,NA,"38",NA,9,"8-purple",35,"9_ICRA_1","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,1,"wild",0.474,420,27,42,8.2296,12.8016,6.174,0.915
"595","BH",3,2026-02-16,"CBASS","icra",31,20,0,28,TRUE,NA,"39",NA,9,"4-yellow",29,"9_ICRA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.544,420,27,42,8.2296,12.8016,7.745,1.114
"596","BH",3,2026-02-16,"CBASS","icra",31,20,0,28,TRUE,NA,"39",NA,9,"1-green",36,"9_ICRA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.505,420,27,42,8.2296,12.8016,5.976,0.861
"597","BH",3,2026-02-16,"CBASS","icra",31,20,0,28,TRUE,NA,"39",NA,9,"2-blue",38,"9_ICRA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.209,420,27,42,8.2296,12.8016,6.297,0.928
"598","BH",3,2026-02-16,"CBASS","icra",31,20,0,28,TRUE,NA,"39",NA,9,"3-red",37,"9_ICRA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.396,420,27,42,8.2296,12.8016,6.123,1.106
"599","BH",3,2026-02-16,"CBASS","icra",31,20,0,28,TRUE,NA,"39",NA,9,"5-orange",39,"9_ICRA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.034,420,27,42,8.2296,12.8016,5.987,1.113
"600","BH",3,2026-02-16,"CBASS","icra",31,20,0,28,TRUE,NA,"39",NA,9,"6-brown",37.5,"9_ICRA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.43,420,27,42,8.2296,12.8016,6.372,0.47
"601","BH",3,2026-02-16,"CBASS","icra",31,20,0,28,TRUE,NA,"39",NA,9,"7-grey",38.5,"9_ICRA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.195,420,27,42,8.2296,12.8016,5.738,1.16
"602","BH",3,2026-02-16,"CBASS","icra",31,20,0,28,TRUE,NA,"39",NA,9,"8-purple",35,"9_ICRA_3","ESA","TUT","ESA_TUT_9",-14.36045,-170.74851,3,"wild",0.519,420,27,42,8.2296,12.8016,6.665,1.025
"603","BH",3,2026-02-17,"CBASS","aabr",140,1,0,30,TRUE,NA,"31",NA,10,"5-orange",29,"10_AABR_1","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,1,"wild",0.626,420,29,41,8.8392,12.4968,8.151,1.218
"604","BH",3,2026-02-17,"CBASS","aabr",140,1,0,30,TRUE,NA,"31",NA,10,"1-green",35,"10_AABR_1","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,1,"wild",0.613,420,29,41,8.8392,12.4968,6.274,0.93
"605","BH",3,2026-02-17,"CBASS","aabr",140,1,0,30,TRUE,NA,"31",NA,10,"2-blue",36,"10_AABR_1","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,1,"wild",0.575,420,29,41,8.8392,12.4968,6.387,0.926
"606","BH",3,2026-02-17,"CBASS","aabr",140,1,0,30,TRUE,NA,"31",NA,10,"3-red",37.5,"10_AABR_1","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,1,"wild",0.312,420,29,41,8.8392,12.4968,3.577,0.888
"607","BH",3,2026-02-17,"CBASS","aabr",140,1,0,30,TRUE,NA,"31",NA,10,"4-yellow",38,"10_AABR_1","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,1,"wild",0.248,420,29,41,8.8392,12.4968,2.102,0.641
"608","BH",3,2026-02-17,"CBASS","aabr",140,1,0,30,TRUE,NA,"31",NA,10,"6-brown",38.5,"10_AABR_1","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,1,"wild",0.263,420,29,41,8.8392,12.4968,4.285,1.031
"609","BH",3,2026-02-17,"CBASS","aabr",140,1,0,30,TRUE,NA,"31",NA,10,"7-grey",39,"10_AABR_1","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,1,"wild",0.168,420,29,41,8.8392,12.4968,4.615,1.382
"610","BH",3,2026-02-17,"CBASS","aabr",140,1,0,30,TRUE,NA,"31",NA,10,"8-purple",37,"10_AABR_1","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,1,"wild",0.456,420,29,41,8.8392,12.4968,5.652,1.07
"611","BH",3,2026-02-17,"CBASS","aabr",94,2,0,40,TRUE,NA,"32",NA,10,"5-orange",29,"10_AABR_2","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,2,"wild",0.506,420,29,41,8.8392,12.4968,6.746,0.754
"612","BH",3,2026-02-17,"CBASS","aabr",94,2,0,40,TRUE,NA,"32",NA,10,"1-green",35,"10_AABR_2","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,2,"wild",0.457,420,29,41,8.8392,12.4968,7.765,1.103
"613","BH",3,2026-02-17,"CBASS","aabr",94,2,0,40,TRUE,NA,"32",NA,10,"2-blue",36,"10_AABR_2","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,2,"wild",0.59,420,29,41,8.8392,12.4968,6.821,1.253
"614","BH",3,2026-02-17,"CBASS","aabr",94,2,0,40,TRUE,NA,"32",NA,10,"3-red",37.5,"10_AABR_2","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,2,"wild",0.252,420,29,41,8.8392,12.4968,3.993,1.084
"615","BH",3,2026-02-17,"CBASS","aabr",94,2,0,40,TRUE,NA,"32",NA,10,"4-yellow",38,"10_AABR_2","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,2,"wild",0.231,420,29,41,8.8392,12.4968,2.515,0.9
"616","BH",3,2026-02-17,"CBASS","aabr",94,2,0,40,TRUE,NA,"32",NA,10,"6-brown",38.5,"10_AABR_2","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,2,"wild",0.143,420,29,41,8.8392,12.4968,2.786,0.895
"617","BH",3,2026-02-17,"CBASS","aabr",94,2,0,40,TRUE,NA,"32",NA,10,"7-grey",39,"10_AABR_2","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,2,"wild",0.054,420,29,41,8.8392,12.4968,4.361,1.342
"618","BH",3,2026-02-17,"CBASS","aabr",94,2,0,40,TRUE,NA,"32",NA,10,"8-purple",37,"10_AABR_2","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,2,"wild",0.337,420,29,41,8.8392,12.4968,2.046,0.674
"619","CSC",1,2026-02-17,"CBASS","aglo",73,15,0,30,TRUE,NA,"21","in sprial",10,"5-orange",29,"10_AGLO_5","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,5,"wild",0.647,420,29,41,8.8392,12.4968,8.319,1.046
"620","CSC",1,2026-02-17,"CBASS","aglo",73,15,0,30,TRUE,NA,"21","in sprial",10,"1-green",35,"10_AGLO_5","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,5,"wild",0.627,420,29,41,8.8392,12.4968,6.564,0.634
"621","CSC",1,2026-02-17,"CBASS","aglo",73,15,0,30,TRUE,NA,"21","in sprial",10,"2-blue",36,"10_AGLO_5","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,5,"wild",0.524,420,29,41,8.8392,12.4968,7.861,1.154
"622","CSC",1,2026-02-17,"CBASS","aglo",73,15,0,30,TRUE,NA,"21","in sprial",10,"3-red",37.5,"10_AGLO_5","ESA","TUT","ESA_TUT_10",-14.27898,-170.5863,5,"wild",0.483,420,29,41,8.8392,12.4968,7.08,1.3
