Project,Country,Date,Site_number,SITE,Latitude,Longitude,Species,Genotype,Condition,Tank_color,Temperature,Pam_value,Timepoint,SampleID_clean,MINIMUM_DEPTH_FEET,MAXIMUM_DEPTH_FEET,MINIMUM_DEPTH_METERS,MAXIMUM_DEPTH_METERS,Bag_number
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,2-blue,38,0.351,420,5_ICRA_7,31,39,9.4488,11.8872,21
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,2-blue,38,0.219,420,5_ICRA_8,31,39,9.4488,11.8872,38
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,2-blue,38,0.313,420,5_ICRA_9,31,39,9.4488,11.8872,41
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,2-blue,38,0.3,420,5_ICRA_10,31,39,9.4488,11.8872,44
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,2-blue,38,0.187,420,5_ICRA_11,31,39,9.4488,11.8872,17
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,2-blue,38,0.233,420,5_ICRA_12,31,39,9.4488,11.8872,36
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,2-blue,38,0.416,420,5_ICRA_13,31,39,9.4488,11.8872,37
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,2-blue,38,0.429,420,5_ICRA_14,31,39,9.4488,11.8872,42
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,2-blue,38,0.333,420,5_ICRA_15,31,39,9.4488,11.8872,43
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,2-blue,38,0.323,420,5_ICRA_16,31,39,9.4488,11.8872,39
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,3-red,38.5,0.074,420,5_AHYA_1,31,39,9.4488,11.8872,26
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,3-red,38.5,0.146,420,5_AHYA_2,31,39,9.4488,11.8872,35
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,3-red,38.5,0.091,420,5_AABR_1,31,39,9.4488,11.8872,34
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,3-red,38.5,0.163,420,5_AABR_2,31,39,9.4488,11.8872,33
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,3-red,38.5,0.177,420,5_ICRA_1,31,39,9.4488,11.8872,23
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,3-red,38.5,0.154,420,5_ICRA_2,31,39,9.4488,11.8872,16
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,3-red,38.5,0.287,420,5_ICRA_3,31,39,9.4488,11.8872,24
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,3-red,38.5,0.191,420,5_ICRA_4,31,39,9.4488,11.8872,22
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,3-red,38.5,0.166,420,5_ICRA_5,31,39,9.4488,11.8872,18
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,3-red,38.5,0.101,420,5_ICRA_6,31,39,9.4488,11.8872,19
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,3-red,38.5,0.197,420,5_ICRA_7,31,39,9.4488,11.8872,21
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,3-red,38.5,0.12,420,5_ICRA_8,31,39,9.4488,11.8872,38
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,3-red,38.5,0.124,420,5_ICRA_9,31,39,9.4488,11.8872,41
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,3-red,38.5,0.15,420,5_ICRA_10,31,39,9.4488,11.8872,44
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,3-red,38.5,0.06,420,5_ICRA_11,31,39,9.4488,11.8872,17
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,3-red,38.5,0.168,420,5_ICRA_12,31,39,9.4488,11.8872,36
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,3-red,38.5,0.263,420,5_ICRA_13,31,39,9.4488,11.8872,37
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,3-red,38.5,0.281,420,5_ICRA_14,31,39,9.4488,11.8872,42
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,3-red,38.5,0.216,420,5_ICRA_15,31,39,9.4488,11.8872,43
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,3-red,38.5,0.278,420,5_ICRA_16,31,39,9.4488,11.8872,39
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,4-yellow,39,0.052,420,5_AHYA_1,31,39,9.4488,11.8872,26
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,4-yellow,39,0.11,420,5_AHYA_2,31,39,9.4488,11.8872,35
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,4-yellow,39,0.024,420,5_AABR_1,31,39,9.4488,11.8872,34
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,4-yellow,39,0.048,420,5_AABR_2,31,39,9.4488,11.8872,33
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,4-yellow,39,0.223,420,5_ICRA_1,31,39,9.4488,11.8872,23
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,4-yellow,39,0.097,420,5_ICRA_2,31,39,9.4488,11.8872,16
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,4-yellow,39,0.152,420,5_ICRA_3,31,39,9.4488,11.8872,24
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,4-yellow,39,0.135,420,5_ICRA_4,31,39,9.4488,11.8872,22
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,4-yellow,39,0.183,420,5_ICRA_5,31,39,9.4488,11.8872,18
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,4-yellow,39,0.085,420,5_ICRA_6,31,39,9.4488,11.8872,19
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,4-yellow,39,0.151,420,5_ICRA_7,31,39,9.4488,11.8872,21
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,4-yellow,39,0.023,420,5_ICRA_8,31,39,9.4488,11.8872,38
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,4-yellow,39,0.14,420,5_ICRA_9,31,39,9.4488,11.8872,41
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,4-yellow,39,0.137,420,5_ICRA_10,31,39,9.4488,11.8872,44
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,4-yellow,39,0.03,420,5_ICRA_11,31,39,9.4488,11.8872,17
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,4-yellow,39,0.101,420,5_ICRA_12,31,39,9.4488,11.8872,36
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,4-yellow,39,0.268,420,5_ICRA_13,31,39,9.4488,11.8872,37
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,4-yellow,39,0.228,420,5_ICRA_14,31,39,9.4488,11.8872,42
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,4-yellow,39,0.121,420,5_ICRA_15,31,39,9.4488,11.8872,43
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,4-yellow,39,0.157,420,5_ICRA_16,31,39,9.4488,11.8872,39
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,5-orange,36,0.555,420,5_AHYA_1,31,39,9.4488,11.8872,26
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,5-orange,36,0.561,420,5_AHYA_2,31,39,9.4488,11.8872,35
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,5-orange,36,0.567,420,5_AABR_1,31,39,9.4488,11.8872,34
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,5-orange,36,0.469,420,5_AABR_2,31,39,9.4488,11.8872,33
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,5-orange,36,0.501,420,5_ICRA_1,31,39,9.4488,11.8872,23
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,5-orange,36,0.478,420,5_ICRA_2,31,39,9.4488,11.8872,16
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,5-orange,36,0.546,420,5_ICRA_3,31,39,9.4488,11.8872,24
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,5-orange,36,0.564,420,5_ICRA_4,31,39,9.4488,11.8872,22
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,5-orange,36,0.481,420,5_ICRA_5,31,39,9.4488,11.8872,18
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,5-orange,36,0.492,420,5_ICRA_6,31,39,9.4488,11.8872,19
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,5-orange,36,0.503,420,5_ICRA_7,31,39,9.4488,11.8872,21
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,5-orange,36,0.57,420,5_ICRA_8,31,39,9.4488,11.8872,38
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,5-orange,36,0.528,420,5_ICRA_9,31,39,9.4488,11.8872,41
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,5-orange,36,0.536,420,5_ICRA_10,31,39,9.4488,11.8872,44
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,5-orange,36,0.493,420,5_ICRA_11,31,39,9.4488,11.8872,17
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,5-orange,36,0.575,420,5_ICRA_12,31,39,9.4488,11.8872,36
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,5-orange,36,0.588,420,5_ICRA_13,31,39,9.4488,11.8872,37
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,5-orange,36,0.574,420,5_ICRA_14,31,39,9.4488,11.8872,42
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,5-orange,36,0.586,420,5_ICRA_15,31,39,9.4488,11.8872,43
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,5-orange,36,0.636,420,5_ICRA_16,31,39,9.4488,11.8872,39
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,6-brown,29,0.63,420,5_AHYA_1,31,39,9.4488,11.8872,26
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,6-brown,29,0.641,420,5_AHYA_2,31,39,9.4488,11.8872,35
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,6-brown,29,0.638,420,5_AABR_1,31,39,9.4488,11.8872,34
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,6-brown,29,0.632,420,5_AABR_2,31,39,9.4488,11.8872,33
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,6-brown,29,0.575,420,5_ICRA_1,31,39,9.4488,11.8872,23
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,6-brown,29,0.615,420,5_ICRA_2,31,39,9.4488,11.8872,16
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,6-brown,29,0.61,420,5_ICRA_3,31,39,9.4488,11.8872,24
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,6-brown,29,0.598,420,5_ICRA_4,31,39,9.4488,11.8872,22
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,6-brown,29,0.617,420,5_ICRA_5,31,39,9.4488,11.8872,18
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,6-brown,29,0.568,420,5_ICRA_6,31,39,9.4488,11.8872,19
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,6-brown,29,0.612,420,5_ICRA_7,31,39,9.4488,11.8872,21
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,6-brown,29,0.62,420,5_ICRA_8,31,39,9.4488,11.8872,38
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,6-brown,29,0.618,420,5_ICRA_9,31,39,9.4488,11.8872,41
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,6-brown,29,0.597,420,5_ICRA_10,31,39,9.4488,11.8872,44
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,6-brown,29,0.606,420,5_ICRA_11,31,39,9.4488,11.8872,17
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,6-brown,29,0.597,420,5_ICRA_12,31,39,9.4488,11.8872,36
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,6-brown,29,0.632,420,5_ICRA_13,31,39,9.4488,11.8872,37
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,6-brown,29,0.61,420,5_ICRA_14,31,39,9.4488,11.8872,42
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,6-brown,29,0.632,420,5_ICRA_15,31,39,9.4488,11.8872,43
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,6-brown,29,0.61,420,5_ICRA_16,31,39,9.4488,11.8872,39
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,7-grey,35,0.605,420,5_AHYA_1,31,39,9.4488,11.8872,26
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,7-grey,35,0.634,420,5_AHYA_2,31,39,9.4488,11.8872,35
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,7-grey,35,0.627,420,5_AABR_1,31,39,9.4488,11.8872,34
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,7-grey,35,0.65,420,5_AABR_2,31,39,9.4488,11.8872,33
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,7-grey,35,0.557,420,5_ICRA_1,31,39,9.4488,11.8872,23
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,7-grey,35,0.557,420,5_ICRA_2,31,39,9.4488,11.8872,16
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,7-grey,35,0.609,420,5_ICRA_3,31,39,9.4488,11.8872,24
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,7-grey,35,0.628,420,5_ICRA_4,31,39,9.4488,11.8872,22
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,7-grey,35,0.568,420,5_ICRA_5,31,39,9.4488,11.8872,18
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,7-grey,35,0.568,420,5_ICRA_6,31,39,9.4488,11.8872,19
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,7-grey,35,0.584,420,5_ICRA_7,31,39,9.4488,11.8872,21
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,7-grey,35,0.669,420,5_ICRA_8,31,39,9.4488,11.8872,38
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,7-grey,35,0.592,420,5_ICRA_9,31,39,9.4488,11.8872,41
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,7-grey,35,0.575,420,5_ICRA_10,31,39,9.4488,11.8872,44
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,7-grey,35,0.612,420,5_ICRA_11,31,39,9.4488,11.8872,17
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,7-grey,35,0.616,420,5_ICRA_12,31,39,9.4488,11.8872,36
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,7-grey,35,0.584,420,5_ICRA_13,31,39,9.4488,11.8872,37
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,7-grey,35,0.636,420,5_ICRA_14,31,39,9.4488,11.8872,42
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,7-grey,35,0.615,420,5_ICRA_15,31,39,9.4488,11.8872,43
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,7-grey,35,0.649,420,5_ICRA_16,31,39,9.4488,11.8872,39
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,1,wild,8-purple,37,0.473,420,5_AHYA_1,31,39,9.4488,11.8872,26
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AHYA,2,wild,8-purple,37,0.515,420,5_AHYA_2,31,39,9.4488,11.8872,35
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,1,wild,8-purple,37,0.431,420,5_AABR_1,31,39,9.4488,11.8872,34
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,AABR,2,wild,8-purple,37,0.421,420,5_AABR_2,31,39,9.4488,11.8872,33
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,1,wild,8-purple,37,0.532,420,5_ICRA_1,31,39,9.4488,11.8872,23
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,2,wild,8-purple,37,0.452,420,5_ICRA_2,31,39,9.4488,11.8872,16
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,3,wild,8-purple,37,0.509,420,5_ICRA_3,31,39,9.4488,11.8872,24
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,4,wild,8-purple,37,0.478,420,5_ICRA_4,31,39,9.4488,11.8872,22
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,5,wild,8-purple,37,0.461,420,5_ICRA_5,31,39,9.4488,11.8872,18
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,6,wild,8-purple,37,0.471,420,5_ICRA_6,31,39,9.4488,11.8872,19
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,7,wild,8-purple,37,0.459,420,5_ICRA_7,31,39,9.4488,11.8872,21
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,8,wild,8-purple,37,0.46,420,5_ICRA_8,31,39,9.4488,11.8872,38
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,9,wild,8-purple,37,0.489,420,5_ICRA_9,31,39,9.4488,11.8872,41
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,10,wild,8-purple,37,0.511,420,5_ICRA_10,31,39,9.4488,11.8872,44
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,11,wild,8-purple,37,0.396,420,5_ICRA_11,31,39,9.4488,11.8872,17
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,12,wild,8-purple,37,0.509,420,5_ICRA_12,31,39,9.4488,11.8872,36
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,13,wild,8-purple,37,0.566,420,5_ICRA_13,31,39,9.4488,11.8872,37
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,14,wild,8-purple,37,0.568,420,5_ICRA_14,31,39,9.4488,11.8872,42
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,15,wild,8-purple,37,0.536,420,5_ICRA_15,31,39,9.4488,11.8872,43
ESA,TUT,20260223,5,ESA_TUT_5,-14.3381,-170.79341,ICRA,16,wild,8-purple,37,0.526,420,5_ICRA_16,31,39,9.4488,11.8872,39
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,1,wild,2-blue,37,0.516,420,7_AABR_1,29,40,8.8392,12.192,26
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,2,wild,2-blue,37,0.509,420,7_AABR_2,29,40,8.8392,12.192,27
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,3,wild,2-blue,37,0.53,420,7_AABR_3,29,40,8.8392,12.192,28
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,4,wild,2-blue,37,0.538,420,7_AABR_4,29,40,8.8392,12.192,2
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AHYA,1,wild,2-blue,37,0.587,420,7_AHYA_1,29,40,8.8392,12.192,32
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,5,wild,2-blue,37,0.455,420,7_AABR_5,29,40,8.8392,12.192,16
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,6,wild,2-blue,37,0.517,420,7_AABR_6,29,40,8.8392,12.192,1
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,1,wild,2-blue,37,0.429,420,7_AGLO_1,29,40,8.8392,12.192,33
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,2,wild,2-blue,37,0.489,420,7_AGLO_2,29,40,8.8392,12.192,29
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,3,wild,2-blue,37,0.486,420,7_AGLO_3,29,40,8.8392,12.192,22
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,4,wild,2-blue,37,0.344,420,7_AGLO_4,29,40,8.8392,12.192,34
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,5,wild,2-blue,37,0.505,420,7_AGLO_5,29,40,8.8392,12.192,35
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,6,wild,2-blue,37,0.575,420,7_AGLO_6,29,40,8.8392,12.192,3
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,7,wild,2-blue,37,0.488,420,7_AGLO_7,29,40,8.8392,12.192,31
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,8,wild,2-blue,37,0.424,420,7_AGLO_8,29,40,8.8392,12.192,30
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,9,wild,2-blue,37,0.433,420,7_AGLO_9,29,40,8.8392,12.192,21
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,10,wild,2-blue,37,0.551,420,7_AGLO_10,29,40,8.8392,12.192,5
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,11,wild,2-blue,37,0.504,420,7_AGLO_11,29,40,8.8392,12.192,23
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,1,wild,3-red,29,0.636,420,7_AABR_1,29,40,8.8392,12.192,26
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,2,wild,3-red,29,0.644,420,7_AABR_2,29,40,8.8392,12.192,27
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,3,wild,3-red,29,0.65,420,7_AABR_3,29,40,8.8392,12.192,28
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,4,wild,3-red,29,0.657,420,7_AABR_4,29,40,8.8392,12.192,2
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AHYA,1,wild,3-red,29,0.649,420,7_AHYA_1,29,40,8.8392,12.192,32
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,5,wild,3-red,29,0.638,420,7_AABR_5,29,40,8.8392,12.192,16
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AABR,6,wild,3-red,29,0.662,420,7_AABR_6,29,40,8.8392,12.192,1
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,1,wild,3-red,29,0.65,420,7_AGLO_1,29,40,8.8392,12.192,33
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,2,wild,3-red,29,0.65,420,7_AGLO_2,29,40,8.8392,12.192,29
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,3,wild,3-red,29,0.64,420,7_AGLO_3,29,40,8.8392,12.192,22
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,4,wild,3-red,29,0.641,420,7_AGLO_4,29,40,8.8392,12.192,34
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,5,wild,3-red,29,0.665,420,7_AGLO_5,29,40,8.8392,12.192,35
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,6,wild,3-red,29,0.634,420,7_AGLO_6,29,40,8.8392,12.192,3
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,7,wild,3-red,29,0.672,420,7_AGLO_7,29,40,8.8392,12.192,31
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,8,wild,3-red,29,0.665,420,7_AGLO_8,29,40,8.8392,12.192,30
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,9,wild,3-red,29,0.638,420,7_AGLO_9,29,40,8.8392,12.192,21
ESA,TUT,20260213,7,ESA_TUT_7,-14.24378,-170.66918,AGLO,10,wild,3-red,29,0.657,420,7_AGLO_10,29,40,8.8392,12.192,5
