"","Project","Country","Date","Site","Latitude","Longitude","Species","Bag_number","Genotype","Cookie_no","Sophie","Condition","Tank_color","Temperature","Pam_value","comments","Timepoint","GroupingProperty"
"356","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",61,4,16,"ICRA4","wild","3-red",35,0.583,NA,420,"4_ICRA_4"
"357","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",62,5,17,"ICRA5","wild","3-red",35,0.6,NA,420,"4_ICRA_5"
"358","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",43,6,18,"ICRA6","wild","3-red",35,0.616,NA,420,"4_ICRA_6"
"359","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",63,7,19,"ICRA7","wild","3-red",35,0.573,NA,420,"4_ICRA_7"
"360","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",44,8,20,"ICRA8","wild","3-red",35,0.604,NA,420,"4_ICRA_8"
"361","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",16,1,1,"AHYA1","wild","4-yellow",37,0.606,NA,420,"4_AHYA_1"
"362","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",10,2,2,"AHYA2","wild","4-yellow",37,0.591,NA,420,"4_AHYA_2"
"363","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",6,1,3,"AABR1","wild","4-yellow",37,0.536,"repeated PAMs on both AABRs",420,"4_AABR_1"
"364","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",7,2,4,"AABR2","wild","4-yellow",37,0.356,"really bleached; repeat PAM",420,"4_AABR_2"
"365","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",25,1,5,"AGLO1","wild","4-yellow",37,0.597,NA,420,"4_AGLO_1"
"366","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",27,2,6,"AGLO2","wild","4-yellow",37,0.51,NA,420,"4_AGLO_2"
"367","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",22,3,7,"AGLO3","wild","4-yellow",37,0.499,NA,420,"4_AGLO_3"
"368","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",26,4,8,"AGLO4","wild","4-yellow",37,0.476,NA,420,"4_AGLO_4"
"369","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",34,5,9,"AGLO5","wild","4-yellow",37,0.542,NA,420,"4_AGLO_5"
"370","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",24,6,10,"AGLO6","wild","4-yellow",37,0.459,NA,420,"4_AGLO_6"
"371","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",21,7,11,"AGLO7","wild","4-yellow",37,0.458,NA,420,"4_AGLO_7"
"372","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",35,8,12,"AGLO8","wild","4-yellow",37,0.534,NA,420,"4_AGLO_8"
"373","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",64,1,13,"ICRA1","wild","4-yellow",37,0.509,NA,420,"4_ICRA_1"
"374","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",41,2,14,"ICRA2","wild","4-yellow",37,0.54,NA,420,"4_ICRA_2"
"375","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",42,3,15,"ICRA3","wild","4-yellow",37,0.522,NA,420,"4_ICRA_3"
"376","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",61,4,16,"ICRA4","wild","4-yellow",37,0.508,NA,420,"4_ICRA_4"
"377","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",62,5,17,"ICRA5","wild","4-yellow",37,0.563,NA,420,"4_ICRA_5"
"378","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",43,6,18,"ICRA6","wild","4-yellow",37,0.57,NA,420,"4_ICRA_6"
"379","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",63,7,19,"ICRA7","wild","4-yellow",37,0.516,NA,420,"4_ICRA_7"
"380","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",44,8,20,"ICRA8","wild","4-yellow",37,0.578,NA,420,"4_ICRA_8"
"381","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",16,1,1,"AHYA1","wild","5-orange",37.5,0.412,NA,420,"4_AHYA_1"
"382","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",10,2,2,"AHYA2","wild","5-orange",37.5,0.441,NA,420,"4_AHYA_2"
"383","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",6,1,3,"AABR1","wild","5-orange",37.5,0.385,NA,420,"4_AABR_1"
"384","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",7,2,4,"AABR2","wild","5-orange",37.5,0.457,NA,420,"4_AABR_2"
"385","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",25,1,5,"AGLO1","wild","5-orange",37.5,0.363,NA,420,"4_AGLO_1"
"386","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",27,2,6,"AGLO2","wild","5-orange",37.5,0.433,NA,420,"4_AGLO_2"
"387","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",22,3,7,"AGLO3","wild","5-orange",37.5,0.433,NA,420,"4_AGLO_3"
"388","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",26,4,8,"AGLO4","wild","5-orange",37.5,0.369,NA,420,"4_AGLO_4"
"389","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",34,5,9,"AGLO5","wild","5-orange",37.5,0.446,NA,420,"4_AGLO_5"
"390","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",24,6,10,"AGLO6","wild","5-orange",37.5,0.479,NA,420,"4_AGLO_6"
"391","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",21,7,11,"AGLO7","wild","5-orange",37.5,0.352,NA,420,"4_AGLO_7"
"392","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",35,8,12,"AGLO8","wild","5-orange",37.5,0.399,NA,420,"4_AGLO_8"
"393","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",64,1,13,"ICRA1","wild","5-orange",37.5,0.44,NA,420,"4_ICRA_1"
"394","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",41,2,14,"ICRA2","wild","5-orange",37.5,0.401,NA,420,"4_ICRA_2"
"395","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",42,3,15,"ICRA3","wild","5-orange",37.5,0.462,NA,420,"4_ICRA_3"
"396","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",61,4,16,"ICRA4","wild","5-orange",37.5,0.442,NA,420,"4_ICRA_4"
"397","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",62,5,17,"ICRA5","wild","5-orange",37.5,0.448,NA,420,"4_ICRA_5"
"398","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",43,6,18,"ICRA6","wild","5-orange",37.5,0.474,NA,420,"4_ICRA_6"
"399","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",63,7,19,"ICRA7","wild","5-orange",37.5,0.473,NA,420,"4_ICRA_7"
"400","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",44,8,20,"ICRA8","wild","5-orange",37.5,0.524,NA,420,"4_ICRA_8"
"401","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",16,1,1,"AHYA1","wild","6-brown",36,0.631,NA,420,"4_AHYA_1"
"402","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",10,2,2,"AHYA2","wild","6-brown",36,0.612,NA,420,"4_AHYA_2"
"403","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",6,1,3,"AABR1","wild","6-brown",36,0.594,NA,420,"4_AABR_1"
"404","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",7,2,4,"AABR2","wild","6-brown",36,0.538,NA,420,"4_AABR_2"
"405","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",25,1,5,"AGLO1","wild","6-brown",36,0.565,NA,420,"4_AGLO_1"
"406","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",27,2,6,"AGLO2","wild","6-brown",36,0.558,NA,420,"4_AGLO_2"
"407","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",22,3,7,"AGLO3","wild","6-brown",36,0.575,NA,420,"4_AGLO_3"
"408","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",26,4,8,"AGLO4","wild","6-brown",36,0.603,NA,420,"4_AGLO_4"
"409","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",34,5,9,"AGLO5","wild","6-brown",36,0.608,NA,420,"4_AGLO_5"
"410","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",24,6,10,"AGLO6","wild","6-brown",36,0.576,NA,420,"4_AGLO_6"
"411","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",21,7,11,"AGLO7","wild","6-brown",36,0.559,NA,420,"4_AGLO_7"
"412","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",35,8,12,"AGLO8","wild","6-brown",36,0.635,NA,420,"4_AGLO_8"
"413","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",64,1,13,"ICRA1","wild","6-brown",36,0.554,NA,420,"4_ICRA_1"
"414","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",41,2,14,"ICRA2","wild","6-brown",36,0.571,NA,420,"4_ICRA_2"
"415","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",42,3,15,"ICRA3","wild","6-brown",36,0.558,NA,420,"4_ICRA_3"
"416","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",61,4,16,"ICRA4","wild","6-brown",36,0.552,NA,420,"4_ICRA_4"
"417","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",62,5,17,"ICRA5","wild","6-brown",36,0.587,NA,420,"4_ICRA_5"
"418","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",43,6,18,"ICRA6","wild","6-brown",36,0.577,NA,420,"4_ICRA_6"
"419","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",63,7,19,"ICRA7","wild","6-brown",36,0.584,NA,420,"4_ICRA_7"
"420","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",44,8,20,"ICRA8","wild","6-brown",36,0.583,NA,420,"4_ICRA_8"
"421","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",16,1,1,"AHYA1","wild","7-grey",38,0.385,NA,420,"4_AHYA_1"
"422","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",10,2,2,"AHYA2","wild","7-grey",38,0.53,"seemed oddly high; took second measurement",420,"4_AHYA_2"
"423","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",6,1,3,"AABR1","wild","7-grey",38,0.401,NA,420,"4_AABR_1"
"424","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",7,2,4,"AABR2","wild","7-grey",38,0.42,NA,420,"4_AABR_2"
"425","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",25,1,5,"AGLO1","wild","7-grey",38,0.338,NA,420,"4_AGLO_1"
"426","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",27,2,6,"AGLO2","wild","7-grey",38,0.474,NA,420,"4_AGLO_2"
"427","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",22,3,7,"AGLO3","wild","7-grey",38,0.515,NA,420,"4_AGLO_3"
"428","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",26,4,8,"AGLO4","wild","7-grey",38,0.545,NA,420,"4_AGLO_4"
"429","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",34,5,9,"AGLO5","wild","7-grey",38,0.502,NA,420,"4_AGLO_5"
"430","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",24,6,10,"AGLO6","wild","7-grey",38,0.552,NA,420,"4_AGLO_6"
"431","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",21,7,11,"AGLO7","wild","7-grey",38,0.401,NA,420,"4_AGLO_7"
"432","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",35,8,12,"AGLO8","wild","7-grey",38,0.531,NA,420,"4_AGLO_8"
"433","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",64,1,13,"ICRA1","wild","7-grey",38,0.447,NA,420,"4_ICRA_1"
"434","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",41,2,14,"ICRA2","wild","7-grey",38,0.444,NA,420,"4_ICRA_2"
"435","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",42,3,15,"ICRA3","wild","7-grey",38,0.482,NA,420,"4_ICRA_3"
"436","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",61,4,16,"ICRA4","wild","7-grey",38,0.448,NA,420,"4_ICRA_4"
"437","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",62,5,17,"ICRA5","wild","7-grey",38,0.488,NA,420,"4_ICRA_5"
"438","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",43,6,18,"ICRA6","wild","7-grey",38,0.484,NA,420,"4_ICRA_6"
"439","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",63,7,19,"ICRA7","wild","7-grey",38,0.508,NA,420,"4_ICRA_7"
"440","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",44,8,20,"ICRA8","wild","7-grey",38,0.543,NA,420,"4_ICRA_8"
"441","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",16,1,1,"AHYA1","wild","8-purple",29,0.626,NA,420,"4_AHYA_1"
"442","ESA","TUT",22020206,4,-14.36102,-170.78142,"AHYA",10,2,2,"AHYA2","wild","8-purple",29,0.589,NA,420,"4_AHYA_2"
"443","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",6,1,3,"AABR1","wild","8-purple",29,0.626,NA,420,"4_AABR_1"
"444","ESA","TUT",22020206,4,-14.36102,-170.78142,"AABR",7,2,4,"AABR2","wild","8-purple",29,0.605,NA,420,"4_AABR_2"
"445","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",25,1,5,"AGLO1","wild","8-purple",29,0.644,NA,420,"4_AGLO_1"
"446","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",27,2,6,"AGLO2","wild","8-purple",29,0.621,NA,420,"4_AGLO_2"
"447","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",22,3,7,"AGLO3","wild","8-purple",29,0.637,NA,420,"4_AGLO_3"
"448","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",26,4,8,"AGLO4","wild","8-purple",29,0.637,"PAM on right",420,"4_AGLO_4"
"449","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",34,5,9,"AGLO5","wild","8-purple",29,0.647,NA,420,"4_AGLO_5"
"450","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",24,6,10,"AGLO6","wild","8-purple",29,0.638,NA,420,"4_AGLO_6"
"451","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",21,7,11,"AGLO7","wild","8-purple",29,0.649,NA,420,"4_AGLO_7"
"452","ESA","TUT",22020206,4,-14.36102,-170.78142,"AGLO",35,8,12,"AGLO8","wild","8-purple",29,0.637,NA,420,"4_AGLO_8"
"453","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",64,1,13,"ICRA1","wild","8-purple",29,0.627,NA,420,"4_ICRA_1"
"454","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",41,2,14,"ICRA2","wild","8-purple",29,0.609,NA,420,"4_ICRA_2"
"455","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",42,3,15,"ICRA3","wild","8-purple",29,0.598,NA,420,"4_ICRA_3"
"456","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",61,4,16,"ICRA4","wild","8-purple",29,0.6,NA,420,"4_ICRA_4"
"457","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",62,5,17,"ICRA5","wild","8-purple",29,0.602,NA,420,"4_ICRA_5"
"458","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",43,6,18,"ICRA6","wild","8-purple",29,0.633,NA,420,"4_ICRA_6"
"459","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",63,7,19,"ICRA7","wild","8-purple",29,0.607,NA,420,"4_ICRA_7"
"460","ESA","TUT",22020206,4,-14.36102,-170.78142,"ICRA",44,8,20,"ICRA8","wild","8-purple",29,0.608,NA,420,"4_ICRA_8"
"461","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",26,1,1,"AHYA1","wild","1-green",37.5,0.343,NA,420,"5_AHYA_1"
"462","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",35,2,2,"AHYA2","wild","1-green",37.5,0.435,NA,420,"5_AHYA_2"
"463","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",34,1,3,"AABR1","wild","1-green",37.5,0.356,NA,420,"5_AABR_1"
"464","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",33,2,4,"AABR2","wild","1-green",37.5,0.42,NA,420,"5_AABR_2"
"465","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",23,1,5,"ICRA1","wild","1-green",37.5,0.46,NA,420,"5_ICRA_1"
"466","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",16,2,6,"ICRA2","wild","1-green",37.5,0.362,NA,420,"5_ICRA_2"
"467","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",24,3,7,"ICRA3","wild","1-green",37.5,0.474,NA,420,"5_ICRA_3"
"468","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",22,4,8,"ICRA4","wild","1-green",37.5,0.473,NA,420,"5_ICRA_4"
"469","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",18,5,9,"ICRA5","wild","1-green",37.5,0.359,NA,420,"5_ICRA_5"
"470","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",19,6,10,"ICRA6","wild","1-green",37.5,0.383,NA,420,"5_ICRA_6"
"471","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",21,7,11,"ICRA7","wild","1-green",37.5,0.393,NA,420,"5_ICRA_7"
"472","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",38,8,12,"ICRA8","wild","1-green",37.5,0.484,"No valid corresponding metadata; colony placed in same tub as genotype 16",420,"5_ICRA_8"
"473","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",41,9,13,"ICRA9","wild","1-green",37.5,0.424,NA,420,"5_ICRA_9"
"474","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",44,10,14,"ICRA10","wild","1-green",37.5,0.435,NA,420,"5_ICRA_10"
"475","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",17,11,15,"ICRA11","wild","1-green",37.5,0.399,NA,420,"5_ICRA_11"
"476","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",36,12,16,"ICRA12","wild","1-green",37.5,0.49,NA,420,"5_ICRA_12"
"477","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",37,13,17,"ICRA13","wild","1-green",37.5,0.533,NA,420,"5_ICRA_13"
"478","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",42,14,18,"ICRA14","wild","1-green",37.5,0.516,NA,420,"5_ICRA_14"
"479","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",43,15,19,"ICRA15","wild","1-green",37.5,0.487,NA,420,"5_ICRA_15"
"480","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",39,16,20,"ICRA16","wild","1-green",37.5,0.541,"No valid corresponding metadata; colony placed in same tub as genotype 8",420,"5_ICRA_16"
"481","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",26,1,1,"AHYA1","wild","2-blue",38,0.274,NA,420,"5_AHYA_1"
"482","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",35,2,2,"AHYA2","wild","2-blue",38,0.295,NA,420,"5_AHYA_2"
"483","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",34,1,3,"AABR1","wild","2-blue",38,0.145,NA,420,"5_AABR_1"
"484","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",33,2,4,"AABR2","wild","2-blue",38,0.05,NA,420,"5_AABR_2"
"485","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",23,1,5,"ICRA1","wild","2-blue",38,0.353,NA,420,"5_ICRA_1"
"486","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",16,2,6,"ICRA2","wild","2-blue",38,0.236,NA,420,"5_ICRA_2"
"487","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",24,3,7,"ICRA3","wild","2-blue",38,0.385,NA,420,"5_ICRA_3"
"488","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",22,4,8,"ICRA4","wild","2-blue",38,0.291,NA,420,"5_ICRA_4"
"489","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",18,5,9,"ICRA5","wild","2-blue",38,0.312,NA,420,"5_ICRA_5"
"490","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",19,6,10,"ICRA6","wild","2-blue",38,0.256,NA,420,"5_ICRA_6"
"491","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",21,7,11,"ICRA7","wild","2-blue",38,0.351,NA,420,"5_ICRA_7"
"492","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",38,8,12,"ICRA8","wild","2-blue",38,0.219,"No valid corresponding metadata; colony placed in same tub as genotype 16",420,"5_ICRA_8"
"493","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",41,9,13,"ICRA9","wild","2-blue",38,0.313,NA,420,"5_ICRA_9"
"494","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",44,10,14,"ICRA10","wild","2-blue",38,0.3,NA,420,"5_ICRA_10"
"495","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",17,11,15,"ICRA11","wild","2-blue",38,0.187,NA,420,"5_ICRA_11"
"496","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",36,12,16,"ICRA12","wild","2-blue",38,0.233,NA,420,"5_ICRA_12"
"497","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",37,13,17,"ICRA13","wild","2-blue",38,0.416,NA,420,"5_ICRA_13"
"498","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",42,14,18,"ICRA14","wild","2-blue",38,0.429,NA,420,"5_ICRA_14"
"499","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",43,15,19,"ICRA15","wild","2-blue",38,0.333,NA,420,"5_ICRA_15"
"500","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",39,16,20,"ICRA16","wild","2-blue",38,0.323,"No valid corresponding metadata; colony placed in same tub as genotype 8",420,"5_ICRA_16"
"501","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",26,1,1,"AHYA1","wild","3-red",38.5,0.074,NA,420,"5_AHYA_1"
"502","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",35,2,2,"AHYA2","wild","3-red",38.5,0.146,NA,420,"5_AHYA_2"
"503","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",34,1,3,"AABR1","wild","3-red",38.5,0.091,NA,420,"5_AABR_1"
"504","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",33,2,4,"AABR2","wild","3-red",38.5,0.163,NA,420,"5_AABR_2"
"505","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",23,1,5,"ICRA1","wild","3-red",38.5,0.177,NA,420,"5_ICRA_1"
"506","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",16,2,6,"ICRA2","wild","3-red",38.5,0.154,NA,420,"5_ICRA_2"
"507","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",24,3,7,"ICRA3","wild","3-red",38.5,0.287,NA,420,"5_ICRA_3"
"508","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",22,4,8,"ICRA4","wild","3-red",38.5,0.191,NA,420,"5_ICRA_4"
"509","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",18,5,9,"ICRA5","wild","3-red",38.5,0.166,NA,420,"5_ICRA_5"
"510","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",19,6,10,"ICRA6","wild","3-red",38.5,0.101,NA,420,"5_ICRA_6"
"511","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",21,7,11,"ICRA7","wild","3-red",38.5,0.197,NA,420,"5_ICRA_7"
"512","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",38,8,12,"ICRA8","wild","3-red",38.5,0.12,"No valid corresponding metadata; colony placed in same tub as genotype 16",420,"5_ICRA_8"
"513","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",41,9,13,"ICRA9","wild","3-red",38.5,0.124,NA,420,"5_ICRA_9"
"514","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",44,10,14,"ICRA10","wild","3-red",38.5,0.15,NA,420,"5_ICRA_10"
"515","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",17,11,15,"ICRA11","wild","3-red",38.5,0.06,NA,420,"5_ICRA_11"
"516","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",36,12,16,"ICRA12","wild","3-red",38.5,0.168,NA,420,"5_ICRA_12"
"517","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",37,13,17,"ICRA13","wild","3-red",38.5,0.263,NA,420,"5_ICRA_13"
"518","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",42,14,18,"ICRA14","wild","3-red",38.5,0.281,NA,420,"5_ICRA_14"
"519","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",43,15,19,"ICRA15","wild","3-red",38.5,0.216,NA,420,"5_ICRA_15"
"520","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",39,16,20,"ICRA16","wild","3-red",38.5,0.278,"No valid corresponding metadata; colony placed in same tub as genotype 8",420,"5_ICRA_16"
"521","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",26,1,1,"AHYA1","wild","4-yellow",39,0.052,NA,420,"5_AHYA_1"
"522","ESA","TUT",2232026,5,-14.3381,-170.79341,"AHYA",35,2,2,"AHYA2","wild","4-yellow",39,0.11,NA,420,"5_AHYA_2"
"523","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",34,1,3,"AABR1","wild","4-yellow",39,0.024,NA,420,"5_AABR_1"
"524","ESA","TUT",2232026,5,-14.3381,-170.79341,"AABR",33,2,4,"AABR2","wild","4-yellow",39,0.048,NA,420,"5_AABR_2"
"525","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",23,1,5,"ICRA1","wild","4-yellow",39,0.223,"super tiny fragment; repeated to double check values",420,"5_ICRA_1"
"526","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",16,2,6,"ICRA2","wild","4-yellow",39,0.097,NA,420,"5_ICRA_2"
"527","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",24,3,7,"ICRA3","wild","4-yellow",39,0.152,NA,420,"5_ICRA_3"
"528","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",22,4,8,"ICRA4","wild","4-yellow",39,0.135,NA,420,"5_ICRA_4"
"529","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",18,5,9,"ICRA5","wild","4-yellow",39,0.183,NA,420,"5_ICRA_5"
"530","ESA","TUT",2232026,5,-14.3381,-170.79341,"ICRA",19,6,10,"ICRA6","wild","4-yellow",39,0.085,NA,420,"5_ICRA_6"
